a,1.0,2.0,3.0,4.0,5.0,6.0
b,2.0,3.0,4.0,5.0,6.0,7.0
c,12.0,23.0,12.0,12.0,7.0,2.0
,*,*,*,*,*,*
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,a,b,c,R Values,a,b,c
null2448,0.710497174,0.814012774,0.55950472,0.254322053,0.340547086,0.89474681,ENSPEMG00000003551,3550,,0.7524983561982805,0.7524983561982805,0.8858874306188629,,-0.16654081243262747,-0.16654081243262747,0.07622266145158596
Nol3,12.74835288,10.42899586,8.839265591,10.91981439,8.647451704,8.91328841,ENSPEMG00000003782,3781,,0.08809057289536505,0.08809057289536505,0.42595159864133686,,-0.7467373489413679,-0.7467373489413679,0.4048113862792573
Postn,145.8689144,233.4167929,162.7667387,143.9756033,201.422522,133.6050259,ENSPEMG00000013782,13781,,0.6459080513685521,0.6459080513685521,0.150710062001466,,-0.24071033563828245,-0.24071033563828245,0.6636036115674213
Elp6,5.586510984,4.577166007,3.930963116,3.965257443,3.598023183,4.804705758,ENSPEMG00000012717,12716,,0.31279130944529954,0.31279130944529954,0.8849370159712054,,-0.4997411029482546,-0.4997411029482546,0.0768600051646583
null2449,32.90718298,45.20238959,51.00655507,32.45244759,45.51609899,38.13468696,ENSPEMG00000021523,21522,,0.9095563994800303,0.9095563994800303,0.7087965310686795,,0.06036907052340458,0.06036907052340458,0.19667137112649474
null2450,58.51341135,61.15461266,68.78454946,51.02029089,50.80137044,68.26288992,ENSPEMG00000007733,7732,,0.9992249210845072,0.9992249210845072,0.8651629655457156,,-0.000516719322982917,-0.000516719322982917,-0.0901354551416608
Rab21,51.31023999,47.78797661,45.49705885,44.82482698,50.46125815,44.04601475,ENSPEMG00000022641,22640,,0.30236559327293505,0.30236559327293505,0.6909569334986945,,-0.509063456600617,-0.509063456600617,0.2090751023941963
Iars2,12.01261506,11.34018668,12.12652481,12.14497288,12.28364643,8.76302117,ENSPEMG00000000136,136,,0.28110002614295077,0.28110002614295077,0.36548117491854315,,-0.5284613675526586,-0.5284613675526586,0.4542579742221511
null2451,29.16034889,45.30167999,44.83067623,17.8621914,41.11696469,40.31859683,ENSPEMG00000002704,2703,,0.8795640774298501,0.8795640774298501,0.8600459425467657,,0.08046427032059687,0.08046427032059687,0.09357583526923474
H2afv,28.58796347,21.27150275,23.23307144,21.80144615,16.83945025,24.77197781,ENSPEMG00000013226,13225,,0.3560416437824375,0.3560416437824375,0.9238726649092558,,-0.46222372207352613,-0.46222372207352613,-0.050795243290290254
Lox,110.0591131,237.5642737,183.7931553,85.84420513,233.4231898,105.0639115,ENSPEMG00000009745,9744,,0.8405389651203609,0.8405389651203609,0.38663134238894026,,-0.10671242059769259,-0.10671242059769259,0.43666664395290744
Sypl2,0.220326072,0.491567181,0.389240555,0.348150072,0.31079096,0.265667168,ENSPEMG00000016621,16620,,0.7061490280989203,0.7061490280989203,0.07933249228936252,,-0.19850808193511332,-0.19850808193511332,0.7602455436403946
Prrg2,6.241326065,6.084556115,5.431009341,6.434147685,4.626881863,5.078677191,ENSPEMG00000001303,1303,,0.13396062239819453,0.13396062239819453,0.18591181905561596,,-0.6840577951695167,-0.6840577951695167,0.6235345697246221
Hacd1,2.854906828,2.152611559,1.717368656,1.68135135,1.99409238,2.132097526,ENSPEMG00000024206,24205,,0.2923758848782636,0.2923758848782636,0.9250700906919226,,-0.5181093748394365,-0.5181093748394365,0.04999492685714783
null2452,36.0196425,34.74399954,37.8095047,25.08264258,23.96675613,42.1027717,ENSPEMG00000015802,15801,,0.8384250402568606,0.8384250402568606,0.8488486089205769,,-0.10813815735851356,-0.10813815735851356,-0.10111217327048527
Angpt2,1.718619365,2.56268516,1.196962908,1.598228362,1.965543396,0.93867215,ENSPEMG00000012005,12004,,0.3213177785497385,0.3213177785497385,0.06729847078651754,,-0.49220229998070136,-0.49220229998070136,0.7799617482556924
Klhl30,0.489687979,0.698174241,1.484641419,0.224947196,0.889295564,0.753715458,ENSPEMG00000023619,23618,,0.8808036162018378,0.8808036162018378,0.8712630882699632,,0.079632581839033,0.079632581839033,-0.08603689951259838
Paqr4,4.330451281,5.758091733,4.004446996,2.598085413,6.194035652,3.031392946,ENSPEMG00000010312,10311,,0.6391430515234905,0.6391430515234905,0.4496753784234814,,-0.24550363343388248,-0.24550363343388248,0.3860633384405977
Kif16b,4.464277876,5.010778481,5.226732912,4.600208349,5.374930313,3.849350012,ENSPEMG00000008996,8995,,0.6378420592293649,0.6378420592293649,0.3774874305020147,,-0.24642681303780126,-0.24642681303780126,0.4442298410746067
null2453,0.14233866,0.088950891,0.126100496,0.101900082,0.03411204,0.124096586,ENSPEMG00000004621,4620,,0.4483489540780435,0.4483489540780435,0.97619289625142,,-0.3871029944257193,-0.3871029944257193,-0.015872735511130442
null2454,1.67093209,0.861470041,1.176024188,0.904640128,1.468300841,0.623180679,ENSPEMG00000000835,835,,0.31611377791429385,0.31611377791429385,0.9596521387877225,,-0.4967945881044479,-0.4967945881044479,0.026905066177812464
Ift80,3.29647789,3.587919065,4.211882747,2.579714562,4.844763054,2.098820093,ENSPEMG00000016207,16206,,0.7000282873712663,0.7000282873712663,0.6667423838559935,,-0.20275972775492745,-0.20275972775492745,0.22602051747503388
snoU13,1.098041088,2.012831588,1.664526543,0.216173745,2.508696866,0.702032112,ENSPEMG00000004317,4316,,0.8187180625932693,0.8187180625932693,0.6047874314052394,,-0.12145178457711081,-0.12145178457711081,0.27003888052854896
null2455,4.900008354,2.972071641,0.624197454,1.986096282,2.532818951,0.921417147,ENSPEMG00000006073,6072,,0.13492130962707768,0.13492130962707768,0.4690481699764488,,-0.6828559294138778,-0.6828559294138778,0.37098781296900224
Ndrg1,766.4315779,467.9265629,419.2787096,599.405129,377.3129637,321.9794822,ENSPEMG00000000640,640,,0.08374533057121318,0.08374533057121318,0.4953589203998002,,-0.7533598291825913,-0.7533598291825913,0.35081970190234973
null2456,13.96654701,11.27615257,9.84506553,6.089772572,2.471042879,14.78262741,ENSPEMG00000013992,13991,,0.5704866162139909,0.5704866162139909,0.9744472839298962,,-0.2948901588208122,-0.2948901588208122,0.01703679236942629
Axdnd1,0.071856849,0.246978011,0.319003996,0.205125913,0.151542923,0.107197175,ENSPEMG00000019977,19976,,0.8059798801891196,0.8059798801891196,0.3055224961890965,,-0.13008044015387468,-0.13008044015387468,0.5062281932455622
Klc1,46.6466349,39.5778782,44.66185136,45.24884296,35.61381032,39.93964273,ENSPEMG00000015453,15452,,0.24310387332490724,0.24310387332490724,0.742438137219484,,-0.5645860936257014,-0.5645860936257014,0.17344723408905124
Bcl2l12,25.94433004,18.75222956,22.81317123,22.25750063,14.66685235,21.07232311,ENSPEMG00000017405,17404,,0.29585918171973713,0.29585918171973713,0.9344198561184013,,-0.5149421667530286,-0.5149421667530286,0.043748005515129466
Bpnt1,13.23197574,12.44863014,13.56461995,13.38956298,11.86545815,12.43474035,ENSPEMG00000009846,9845,,0.3452825722240997,0.3452825722240997,0.711732261598274,,-0.47139502942612754,-0.47139502942612754,0.1946363138792211
null2457,14.99170247,14.28960216,17.0825142,11.85729124,19.34317613,9.667086968,ENSPEMG00000017864,17863,,0.6245097778925869,0.6245097778925869,0.7320894631267051,,-0.25591355684577755,-0.25591355684577755,0.18056953599690198
Bloc1s1,38.93940143,36.84794521,42.68425023,29.17217694,23.01121078,45.42452998,ENSPEMG00000015349,15348,,0.7873952166851049,0.7873952166851049,0.8989384398836218,,-0.1427052428022212,-0.1427052428022212,-0.06747678329116863
null2458,0.179509902,0.09348342,0.194371465,0.048191599,0.200761304,0.104335983,ENSPEMG00000015686,15685,,0.7486725643531618,0.7486725643531618,0.6842133065566773,,-0.1691652854336245,-0.1691652854336245,-0.21378123531970172
Rgl1,25.60770009,22.50295509,20.08905405,25.74284302,20.83297326,12.16603777,ENSPEMG00000002595,2594,,0.11220242243483529,0.11220242243483529,0.19815387923415823,,-0.7123647776323175,-0.7123647776323175,0.6103575280031134
Hlcs,4.150595312,6.259132071,4.558241919,3.779160495,6.151502847,2.982136409,ENSPEMG00000013311,13310,,0.587739074817802,0.587739074817802,0.22189731095076037,,-0.28234319853754275,-0.28234319853754275,0.5857134642349519
Arl6ip1,67.62850525,57.46315248,43.60590663,55.39223862,55.23210077,38.11408144,ENSPEMG00000009655,9654,,0.1042878160961546,0.1042878160961546,0.304057920009465,,-0.7232497323992085,-0.7232497323992085,0.5075421848189503
Mks1,2.67543655,2.942213809,2.712848848,2.712867254,2.775584291,2.660203173,ENSPEMG00000009465,9464,,0.5682456398339618,0.5682456398339618,0.060095931908669485,,-0.2965273011451249,-0.2965273011451249,0.7925382833804144
Sulf1,2.745940919,1.99650614,4.193082132,2.321805032,3.016181346,2.035089272,ENSPEMG00000014512,14511,,0.772019375055668,0.772019375055668,0.8650790034179602,,-0.15318528488477412,-0.15318528488477412,-0.09019188866918243
Fam83h,6.179108291,8.360400022,7.54559406,6.980361484,7.739587981,5.758693869,ENSPEMG00000001353,1353,,0.6389348577137325,0.6389348577137325,0.12173719098199819,,-0.24565133706223935,-0.24565133706223935,0.6996900782446885
B3galt1,0.344287464,0.288620698,0.509177821,0.247977894,0.427978148,0.28633502,ENSPEMG00000022221,22220,,0.8932859991858672,0.8932859991858672,0.817343612800708,,-0.07126330311550433,-0.07126330311550433,-0.12238190962187953
Galc,5.981936883,7.848949261,7.29738086,4.309376612,8.662974962,5.54334052,ENSPEMG00000006001,6000,,0.8644280797990755,0.8644280797990755,0.6344836516017486,,-0.09062941412608039,-0.09062941412608039,0.24881200128907888
null2459,278.9904868,224.348832,227.1843185,216.1686465,232.1591408,233.6574804,ENSPEMG00000022079,22078,,0.2958740046634997,0.2958740046634997,0.8308390218103097,,-0.5149287190059327,-0.5149287190059327,-0.11325825634414656
null2460,0.028787594,0.18139985,0.109098182,0.056674765,0.088537991,0.076688901,ENSPEMG00000015753,15752,,0.8605304260761694,0.8605304260761694,0.18299193538344827,,-0.09325000304339268,-0.09325000304339268,0.626729843463346
null2461,0.088109838,0.106885022,0.061732272,0.102037506,0.063761682,0.038659894,ENSPEMG00000021567,21566,,0.1393454244699657,0.1393454244699657,0.03625993643033975,,-0.6773680950849256,-0.6773680950849256,0.8402086014550574
null2462,8.28772449,4.676094052,3.825462085,6.724577962,3.463513579,1.507480372,ENSPEMG00000021407,21406,,0.07759005530236436,0.07759005530236436,0.37134376405192493,,-0.7630118362974162,-0.7630118362974162,0.4493471460867315
null2463,45.94237312,34.9315729,45.40265129,35.06144984,29.98934682,44.3775052,ENSPEMG00000008857,8856,,0.6194604582241588,0.6194604582241588,0.6741653357545108,,-0.25951925629554295,-0.25951925629554295,-0.22081188316798317
null2464,14.97224775,17.52054578,20.40200937,11.91395058,21.04233152,13.91368331,ENSPEMG00000000461,461,,0.9295470342501257,0.9295470342501257,0.8257163327170978,,-0.04700325869888111,-0.04700325869888111,0.11671914714863202
Sfrp2,123.03542,118.835762,192.5822445,125.3664559,84.59073379,141.5186588,ENSPEMG00000005587,5586,,0.8256624509095583,0.8256624509095583,0.9915268747024647,,-0.11675556463700057,-0.11675556463700057,-0.005648810281094457
null2465,58.57463917,58.97060103,59.63555529,47.92016293,49.51006724,64.44094635,ENSPEMG00000022391,22390,,0.8658110732012475,0.8658110732012475,0.8846041808840212,,-0.08969986150919401,-0.08969986150919401,-0.07708321767501214
Kcnmb4,0.572071025,0.705835504,1.334162497,0.389855323,0.406024412,0.984720616,ENSPEMG00000022894,22893,,0.9521530710948576,0.9521530710948576,0.8618443194242493,,0.0319087821290045,0.0319087821290045,-0.09236646383871142
null2466,212.7330719,205.6996746,210.8334392,135.5963936,116.0885379,250.5554276,ENSPEMG00000000672,672,,0.7609517701576973,0.7609517701576973,0.942472319551878,,-0.16075011295429814,-0.16075011295429814,-0.03837061804109537
Acvr1b,2.628313061,1.715708833,1.803512855,1.895280746,1.906747732,1.579455945,ENSPEMG00000017524,17523,,0.1480203016064628,0.1480203016064628,0.8562902528301424,,-0.6668201107729693,-0.6668201107729693,0.09610235441764578
Inf2,27.87658379,31.82569243,31.02072194,27.84486775,34.64346941,20.75678678,ENSPEMG00000000569,569,,0.511322260044685,0.511322260044685,0.30025217604667254,,-0.3387415548302354,-0.3387415548302354,0.5109677351332255
Tcf3,14.97846246,13.03707598,14.74025488,11.86352939,14.12064503,14.29719223,ENSPEMG00000021449,21448,,0.795012630822042,0.795012630822042,0.48302726202855356,,-0.13752526024114736,-0.13752526024114736,-0.36023036660132923
Prkar2a,25.48189576,27.72040766,22.46351931,23.41772727,27.78512287,18.85244289,ENSPEMG00000011519,11518,,0.3151662091450662,0.3151662091450662,0.18692779075010274,,-0.4976337631450693,-0.4976337631450693,0.6224276558050963
null2467,12.19204242,5.162218942,2.582886015,2.869892821,7.918698329,1.412133559,ENSPEMG00000014618,14617,,0.21211724363759835,0.21211724363759835,0.7436600400995507,,-0.5957282711339709,-0.5957282711339709,0.17260749151319135
null2468,1.419006944,0.368333665,0.876277195,0.720232718,0.243540284,0.696969381,ENSPEMG00000002878,2877,,0.27690779481793537,0.27690779481793537,0.8707356994240016,,-0.5323502554258274,-0.5323502554258274,-0.08639112498718834
Wasf1,4.988652522,3.84855704,3.666821205,4.749336324,2.599814162,2.987724505,ENSPEMG00000014759,14758,,0.1073051975858263,0.1073051975858263,0.37408190502936367,,-0.7190583604879198,-0.7190583604879198,0.44706282593138325
null2469,2.432369498,2.266558776,0.456515719,1.644106225,1.595925302,0.155513443,ENSPEMG00000022460,22459,,0.12176633548957687,0.12176633548957687,0.1636179312232616,,-0.6996520152123358,-0.6996520152123358,0.6484955542249377
Mmp10,80.50608762,37.75271192,28.3354374,49.20139427,28.89072869,21.35178592,ENSPEMG00000021262,21261,,0.088399199948724,0.088399199948724,0.5719185031835615,,-0.7462726159604167,-0.7462726159604167,0.29384500221790577
Pmm2,37.5351455,34.81910666,41.97486148,35.04358721,30.54204745,39.04524986,ENSPEMG00000021624,21623,,0.754305059811923,0.754305059811923,0.846131483805206,,-0.16530224550835726,-0.16530224550835726,-0.10294264498932006
Sytl2,47.45768813,54.48503686,67.35546713,45.33174992,64.63790081,41.92420647,ENSPEMG00000019500,19499,,0.853999184258326,0.853999184258326,0.7134815847288983,,-0.0976442031457381,-0.0976442031457381,0.19342447525977413
Camkk1,4.49628361,3.81335022,4.432961095,3.940578522,4.270301394,3.961523358,ENSPEMG00000019253,19252,,0.5145643669923923,0.5145643669923923,0.6439167305306412,,-0.3363022622436582,-0.3363022622436582,-0.24212004264488116
Rflnb,11.55698084,13.16186246,15.91442493,8.122011762,14.27093688,13.21028168,ENSPEMG00000017433,17432,,0.8858999428503522,0.8858999428503522,0.8736350932484851,,0.07621427122295207,0.07621427122295207,-0.0844439885385475
2810006K23Rik,12.43865274,8.593942094,9.831280816,10.45411969,6.025501382,9.123341745,ENSPEMG00000006584,6583,,0.21353829555239104,0.21353829555239104,0.782959026363697,,-0.5942617136560537,-0.5942617136560537,0.14572552129533667
null2470,0.105291611,0.60316015,0.456034669,0.103644946,0.5551384,0.112196913,ENSPEMG00000021564,21563,,0.8467594009263839,0.8467594009263839,0.3359783710065972,,-0.10251956855546593,-0.10251956855546593,0.4794091131984082
Ptms,233.1532461,202.1424754,222.0324407,208.5959616,138.2480391,222.6637185,ENSPEMG00000016593,16592,,0.42971753024536635,0.42971753024536635,0.8454490421135329,,-0.40181305160968983,-0.40181305160968983,0.10340250110028867
Prkcd,10.49499292,11.40650695,11.48403153,11.56369765,11.33978481,8.328335578,ENSPEMG00000017874,17873,,0.3520697826445195,0.3520697826445195,0.16120560480897264,,-0.46559777291669435,-0.46559777291669435,0.6512796453606636
null2471,9.10967421,6.32737337,7.336246617,8.070486479,6.504028911,5.338910879,ENSPEMG00000016152,16151,,0.12352963093478789,0.12352963093478789,0.6210944528525943,,-0.6973564673288773,-0.6973564673288773,0.2583516406210545
Cd99l2,6.660512485,8.50025771,7.71403069,5.622690963,9.927538996,4.065240797,ENSPEMG00000013252,13251,,0.5973789036141157,0.5973789036141157,0.3924443801173382,,-0.27537473380224997,-0.27537473380224997,0.4318905070969067
Dnah2,0.035330229,0.015420058,0.009108383,0.019872969,0.011826967,0.005378183,ENSPEMG00000004906,4905,,0.08458224968357346,0.08458224968357346,0.527301619122776,,-0.7520725135143213,-0.7520725135143213,0.32676209441528825
Mtss1,0.068020244,0.227297077,0.552387127,0.044637646,0.259010001,0.193283177,ENSPEMG00000021734,21733,,0.9062317578068535,0.9062317578068535,0.9602301206740418,,0.06259390905413159,0.06259390905413159,0.02651946977500291
Gipc1,70.09554996,64.09421614,74.52098601,65.01912467,59.59500923,70.74555364,ENSPEMG00000008496,8495,,0.7113302957002007,0.7113302957002007,0.7559570016748907,,-0.1949148584386969,-0.1949148584386969,-0.1641702301475405
null2472,1.224364399,1.129991184,1.178425871,1.138259985,1.434516928,0.326165362,ENSPEMG00000010415,10414,,0.3056954189997417,0.3056954189997417,0.3452088249798587,,-0.5060732052159677,-0.5060732052159677,0.47145824304445805
Nectin4,0.07771403,0.127195063,0.144253624,0.076498653,0.136579549,0.082810721,ENSPEMG00000017008,17007,,0.9643609805634645,0.9643609805634645,0.5809797423900097,,-0.023763819585461893,-0.023763819585461893,0.2872471839051074
Pdlim2,48.92237734,60.10810441,54.08406778,39.07797861,42.55771027,60.80390355,ENSPEMG00000011746,11745,,0.9266803773990608,0.9266803773990608,0.7911596146875224,,-0.04891877002392536,-0.04891877002392536,0.1401444238366757
Ralb,41.64744369,52.40219985,55.97516339,40.5015785,46.21014993,50.6717976,ENSPEMG00000011418,11417,,0.8563751302142013,0.8563751302142013,0.790206307558152,,0.09604524234047264,0.09604524234047264,0.1407927544318434
null2473,136.9370012,116.0870237,107.9198845,123.9109856,112.772841,95.47100825,ENSPEMG00000003953,3952,,0.07820339604852633,0.07820339604852633,0.373391527852571,,-0.7620349255298091,-0.7620349255298091,0.4476382283695067
Mcm2,6.089578143,10.72305447,11.19187184,6.220071071,10.6872832,6.923355362,ENSPEMG00000017914,17913,,0.970381975454184,0.970381975454184,0.5000800934653401,,-0.019747916796174908,-0.019747916796174908,0.34723563750423525
Rgs17,2.84460662,1.800192852,2.165357539,2.434537238,1.717834021,1.57429148,ENSPEMG00000002088,2087,,0.12476045049931112,0.12476045049931112,0.6672188792470245,,-0.6957625687221314,-0.6957625687221314,0.2256857789865685
Spg7,38.93495157,34.57704262,36.04990642,37.61798866,33.68062277,33.15568773,ENSPEMG00000016642,16641,,0.11948966994979389,0.11948966994979389,0.5777817816424476,,-0.7026374419982622,-0.7026374419982622,0.28957258637068123
Dao,0.136040489,0.109102597,0.147303234,0.174086821,0.083680154,0.028992477,ENSPEMG00000018437,18436,,0.20380049384754859,0.20380049384754859,0.28628495049533587,,-0.6043926188760355,-0.6043926188760355,0.5236820626656371
Rnf10,109.6425595,107.7273867,103.2883368,106.9580886,109.1951705,94.6457909,ENSPEMG00000009023,9022,,0.17837068378907414,0.17837068378907414,0.23251428497411517,,-0.6318305265126027,-0.6318305265126027,0.5750402404457472
Has1,7.94639887,0.789721361,6.477852876,5.018449714,0.651418749,2.342086827,ENSPEMG00000012368,12367,,0.28848759326990914,0.28848759326990914,0.9648111725448962,,-0.5216616984583738,-0.5216616984583738,-0.02346352414919753
Eogt,3.213152273,3.193139447,3.487633171,3.516900204,3.266602234,2.311743309,ENSPEMG00000010950,10949,,0.29378927174052755,0.29378927174052755,0.2659802101935313,,-0.5168225395632424,-0.5168225395632424,0.5425948168004332
Msln,0.673485563,0.587892397,0.995474845,0.378830207,0.328785028,0.89991599,ENSPEMG00000013748,13747,,0.9221319911690065,0.9221319911690065,0.7470070091830108,,-0.05195876380639347,-0.05195876380639347,-0.17030859514336213
Rala,16.13859257,14.31122119,15.25973088,14.48951653,12.58282272,15.46246266,ENSPEMG00000022244,22243,,0.4273939525570815,0.4273939525570815,0.9552885140137318,,-0.4036619985213872,-0.4036619985213872,-0.029816493176220094
Acot11,4.023750565,3.8496779,4.747993746,2.290496675,5.602650882,2.667466277,ENSPEMG00000012150,12149,,0.7459815002087097,0.7459815002087097,0.892563850228127,,-0.17101277717275287,-0.17101277717275287,0.07174720998006842
null2474,0.988236979,0.88061382,0.921434336,0.43234749,1.181982177,0.73128345,ENSPEMG00000022489,22488,,0.7289671317967537,0.7289671317967537,0.9810604952173027,,-0.18272211586437928,-0.18272211586437928,-0.01262700761072369
null2475,415.5623724,538.9027374,602.0296937,416.0991035,482.7663386,511.4774147,ENSPEMG00000000057,57,,0.8620426564152522,0.8620426564152522,0.7781480705491679,,0.09223310304389076,0.09223310304389076,0.14900402533612303
null2476,3.416127829,5.118097413,4.054615939,3.427370059,2.020482354,4.550208135,ENSPEMG00000009407,9406,,0.688597345520751,0.688597345520751,0.4083588264007121,,-0.21072065994481626,-0.21072065994481626,0.4189362844719543
null2477,1.108599175,0.423372029,0.720227831,0.363753898,0.064944076,0.866289626,ENSPEMG00000012161,12160,,0.46625896687213886,0.46625896687213886,0.7783963801926972,,-0.37314605638935094,-0.37314605638935094,-0.14883473113913953
null2478,6.23320847,6.831358835,6.72755187,7.309603749,5.609406942,5.232442732,ENSPEMG00000006471,6470,,0.25940072841990847,0.25940072841990847,0.09917778691979041,,-0.5488414605771118,-0.5488414605771118,0.7304723577411207
Gatsl2,2.623463437,2.590428376,3.532135292,1.393155647,4.125309908,1.416150107,ENSPEMG00000011647,11646,,0.7423934366667676,0.7423934366667676,0.8380284177404826,,-0.17347795894612508,-0.17347795894612508,0.10840570882645231
Ints8,23.20058911,20.93013915,21.03932905,21.96581681,22.05591819,17.6694622,ENSPEMG00000007652,7651,,0.15346718935532225,0.15346718935532225,0.40443930453858645,,-0.6603318210100121,-0.6603318210100121,0.4221106578719969
null2479,95.34490409,80.90973033,89.79616299,79.44385128,75.13517874,91.50882216,ENSPEMG00000001890,1890,,0.5434259085105795,0.5434259085105795,0.6842130684268702,,-0.3147794876335779,-0.3147794876335779,-0.2137814016757876
null2480,2.233622042,2.333250291,1.351538646,0.388004158,0.173184202,2.730124881,ENSPEMG00000017358,17357,,0.6368509649268373,0.6368509649268373,0.854649143698318,,-0.24713039022622374,-0.24713039022622374,0.09720674461020778
Cul2,20.79332181,22.93388615,26.2448566,20.43758374,24.23506621,21.24206183,ENSPEMG00000019784,19783,,0.9880099404565978,0.9880099404565978,0.825480235461879,,0.007993543282704907,0.007993543282704907,0.11687872224111515
Limk2,13.97595626,17.49590557,18.85123898,12.33838431,17.18326168,16.24753862,ENSPEMG00000018901,18900,,0.870980543840739,0.870980543840739,0.8561880701783456,,0.0862266703156753,0.0862266703156753,0.09617111165862188
Ndufaf5,14.63754772,12.77611853,13.89379396,11.28710455,8.082875778,15.17233336,ENSPEMG00000018620,18619,,0.5844008883171312,0.5844008883171312,0.9830969455728945,,-0.28476323411866356,-0.28476323411866356,-0.011269179992387357
Crtc1,6.448730718,8.613735176,8.73666621,7.263437831,8.37064737,6.318289011,ENSPEMG00000005110,5109,,0.7922586187880931,0.7922586187880931,0.280017374459275,,-0.13939715586888582,-0.13939715586888582,0.5294635463316664
Ahcyl2,5.9761033,5.212036338,5.207208705,5.72224619,5.394575428,3.94189154,ENSPEMG00000022072,22071,,0.12880220741565074,0.12880220741565074,0.3303274837296274,,-0.6905759827543299,-0.6905759827543299,0.4843156325639356
E2f2,0.203012732,0.25197314,0.430481003,0.116572049,0.282456699,0.279422172,ENSPEMG00000017187,17186,,0.8769538293254422,0.8769538293254422,0.8380857602034067,,0.08221602617310617,0.08221602617310617,-0.10836702608831689
Anapc5,191.2502267,208.3034787,220.8126392,178.619032,200.9027564,210.0113584,ENSPEMG00000009169,9168,,0.8430630882523088,0.8430630882523088,0.9807847844714498,,0.10501059970534309,0.10501059970534309,-0.012810844514637793
Fabp4,37.12867746,17.09666275,12.00305735,22.34850142,10.64642542,9.730013637,ENSPEMG00000008716,8715,,0.08710207284094826,0.08710207284094826,0.559653847903313,,-0.7482307745805434,-0.7482307745805434,0.3028203243345412
Sec11c,71.71334847,81.41051615,73.08279705,60.3790104,54.57614333,83.40210917,ENSPEMG00000012401,12400,,0.7575676363682612,0.7575676363682612,0.7325074789586062,,-0.16306693727471533,-0.16306693727471533,0.1802814816350839
BC029722,51.14337528,62.65906024,57.77827713,55.29059246,58.31977995,49.77227668,ENSPEMG00000004769,4768,,0.6347852830152615,0.6347852830152615,0.09614112984983826,,-0.24859765551616242,-0.24859765551616242,0.7348427997652538
Snx15,12.56647023,10.06415794,8.454737998,10.14815636,9.166392394,8.417885051,ENSPEMG00000018517,18516,,0.08510481643009797,0.08510481643009797,0.47172678107599153,,-0.7512716247714801,-0.7512716247714801,0.3689189100926767
Ppt1,33.12416475,38.6082098,36.35586966,32.55979111,33.43445122,36.79147058,ENSPEMG00000008449,8448,,0.9678268490173249,0.9678268490173249,0.49104438487837965,,-0.021452058001640933,-0.021452058001640933,0.3541040778719965
Mesp1,1.390484192,1.460314374,0.326213745,1.117802933,0.834939312,0.148167581,ENSPEMG00000007773,7772,,0.11213453241308574,0.11213453241308574,0.09996929876524037,,-0.7124566815595397,-0.7124566815595397,0.7293430011374895
Rlbp1,2.562095871,1.804536515,2.228464498,2.222277911,2.057627053,1.622410278,ENSPEMG00000010592,10591,,0.18010418956037735,0.18010418956037735,0.787042634099363,,-0.6299108140782839,-0.6299108140782839,0.1429451926068717
Raver2,0.715691937,1.27483514,0.78060035,0.668502859,1.124677196,0.484297187,ENSPEMG00000001332,1332,,0.5524928455932046,0.5524928455932046,0.14934580437840433,,-0.30808559582355144,-0.30808559582355144,0.6652319475212388
Vwa8,6.258557538,7.055757983,6.989893099,6.484758457,7.462314289,4.873639783,ENSPEMG00000016456,16455,,0.4791269669474088,0.4791269669474088,0.2543782020853963,,-0.36322200957695655,-0.36322200957695655,0.5536514427817253
Lmo7,9.23861629,12.66961549,14.09135951,8.597145063,13.96857929,9.097739678,ENSPEMG00000020110,20109,,0.928425945551585,0.928425945551585,0.6143038293260475,,-0.047752332612497145,-0.047752332612497145,0.263209068686657
Tgfbr1,19.50567752,17.6013332,16.807788,18.39875352,17.18342074,15.50253408,ENSPEMG00000000006,6,,0.07527016513026269,0.07527016513026269,0.3424850683403883,,-0.7667388860996596,-0.7667388860996596,0.47379636310250306
Ctnnbip1,9.997105522,10.14602723,9.245674475,6.886451427,7.484700548,11.08065351,ENSPEMG00000008008,8007,,0.7603410235829345,0.7603410235829345,0.9983328307715676,,-0.16116810665541093,-0.16116810665541093,-0.0011114466099498843
Lurap1l,9.748144054,5.621575486,4.691195351,6.628349464,5.14877514,3.726689991,ENSPEMG00000020108,20107,,0.08511933678091704,0.08511933678091704,0.5541066266528979,,-0.7512494024021383,-0.7512494024021383,0.30689739615302547
Rab7,217.5927809,211.6151531,208.9594462,225.2356089,189.5809149,190.8281805,ENSPEMG00000010928,10927,,0.135184531072329,0.135184531072329,0.20841365429319822,,-0.6825272716301739,-0.6825272716301739,0.5995692839911475
1110012L19Rik,25.88334203,22.01534549,20.15480935,19.59888471,16.72270825,23.58433181,ENSPEMG00000019988,19987,,0.3546442193458385,0.3546442193458385,0.8931459692017947,,-0.46340928504356066,-0.46340928504356066,0.07135713358001597
Stard5,7.443050665,6.85541138,8.375307607,7.816781452,6.178343174,6.824295775,ENSPEMG00000023557,23556,,0.4507921087444939,0.4507921087444939,0.7161510418385783,,-0.38518880130268895,-0.38518880130268895,0.19157635184300664
Ndufc1,121.9415013,111.5035669,121.0670051,82.17395807,67.47469969,137.4126672,ENSPEMG00000014918,14917,,0.7213987925140616,0.7213987925140616,0.9076623783616015,,-0.18794716200950895,-0.18794716200950895,-0.061636467852324406
