atf4,120.4407851,93.88109067,104.4019996,622.5634676,565.7069481,647.5238973,
trib3,8.132534372,8.944704667,8.291022066,205.0354602,191.5652193,219.5402592,
chac1,4.012047779,4.326194321,3.577579626,110.6624766,101.1297729,102.2490118,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,atf4,trib3,chac1,R Values,atf4,trib3,chac1
Ube2w,40.73209559,34.26606155,36.74414036,24.65410091,36.20610128,31.75859556,ENSPEMG00000019057,19056,,0.154270675289535,0.15735322943673977,0.14127854991843436,,-0.6593830633095085,-0.655762472934877,-0.6749937391458141
Tipin,8.549602528,7.625605176,8.533713981,7.867627783,7.635164374,7.389142342,ENSPEMG00000002370,2369,,0.15414097832254225,0.13469810172679683,0.15629842926569218,,-0.659536067456416,-0.6831348430835995,-0.656997967498229
Atp6v1e1,74.85315874,72.52945472,72.97574513,60.65012237,51.29152016,71.29007287,ENSPEMG00000022624,22623,,0.15407869802163587,0.1449616398800373,0.10357613354400204,,-0.6596095592583711,-0.6705082196385811,-0.7242460913175556
Dmtn,1.372999174,0.926583872,0.855343982,0.925703231,0.528875735,0.501042495,ENSPEMG00000010274,10273,,0.1534715365890371,0.13152465193302998,0.15701014117121592,,-0.6603266821195252,-0.6871221076450951,-0.6561639484327728
Rcor2,10.55938934,15.77978521,13.85501863,7.420299165,13.76864457,7.732723652,ENSPEMG00000018762,18761,,0.15346339673772985,0.17852544539850518,0.19556869117908718,,-0.6603363043360366,-0.6316588263359788,-0.6131116240392956
Cttn,92.64246457,101.8265776,106.2873084,91.60197341,98.80917053,85.12318087,ENSPEMG00000012118,12117,,0.15338019980796472,0.1699437471469114,0.20564017108104596,,-0.6604346648680708,-0.6412757637324582,-0.6024638540798919
Otud6b,20.25492991,21.85708939,23.24019005,16.48424651,22.65839244,16.35048589,ENSPEMG00000004107,4106,,0.153229014669771,0.17109999898124145,0.19415647197852182,,-0.6606134632878538,-0.6399683852509659,-0.6146224218417926
Rnf130,103.4776728,78.62847236,78.07281082,76.25317296,51.53370183,65.49384991,ENSPEMG00000016730,16729,,0.15277108050509525,0.1297041800164859,0.1325965026424452,,-0.6611554950193095,-0.6894282092991143,-0.6857707855304523
null2885,3.589475788,4.152761087,3.400816345,2.892488835,2.844951923,3.553016395,ENSPEMG00000021267,21266,,0.15262419919026152,0.1609939737558116,0.12128011173662906,,-0.6613294966577739,-0.6515247269135722,-0.7002875491424754
null2886,285.7590929,230.1337448,256.3370877,163.9737904,114.1832306,239.38645,ENSPEMG00000001763,1763,,0.15255413679867877,0.13970365528852316,0.10009410682348012,,-0.6614125205203638,-0.6769270364206116,-0.7291652834209804
Efemp1,29.88628664,37.01816509,32.96092165,27.40697826,32.56720341,27.96543761,ENSPEMG00000008361,8360,,0.15255199834079147,0.17894441409052433,0.18949369132050595,,-0.6614150548456905,-0.6311943123774836,-0.6196430876393156
null2887,0.668372836,0.73629918,0.584532733,0.455483142,0.384017143,0.630028819,ENSPEMG00000012886,12885,,0.15246566851380197,0.15232005151693545,0.11058462984504075,,-0.6615173785095659,-0.6616900289777455,-0.7145615076171411
Btg2,27.36390141,25.16479865,19.51982702,20.18210191,21.3186317,17.30778119,ENSPEMG00000009472,9471,,0.1519260547701202,0.14603400697237784,0.17329966975169314,,-0.6621575225679239,-0.6692114168694094,-0.6374913773877653
Mtmr2,28.41604276,25.42074032,29.5843192,26.07897854,23.63556246,25.20210446,ENSPEMG00000018649,18648,,0.15188937288629747,0.1333259750095316,0.13145750596369904,,-0.6622010733785455,-0.6848538105574824,-0.6872069192429722
Ralgds,5.163376739,6.050334948,5.101284289,4.290413033,5.55432297,3.112342365,ENSPEMG00000019230,19229,,0.15183738718511597,0.16550650185733384,0.21580780034578378,,-0.6622628014121069,-0.6463279884143488,-0.5919276902251411
Polr2j,65.39080508,71.50058475,66.33262493,53.03785191,42.47407169,65.07476769,ENSPEMG00000015733,15732,,0.151279391328001,0.14924496253645345,0.10817172964355919,,-0.6629259351311518,-0.665352560289805,-0.7178643292671452
Lhx2,1.716615388,2.254248698,1.760905311,1.600833871,1.808368776,1.123190254,ENSPEMG00000023994,23993,,0.1510632004997024,0.1657559551938453,0.2142442682772532,,-0.6631831404274124,-0.6460424639009333,-0.5935346019029042
null2888,156.4629994,140.6602074,151.6333401,90.82905912,70.48404279,144.2235128,ENSPEMG00000024091,24090,,0.15085190743538404,0.14328168021092696,0.09750972789510172,,-0.6634346702266942,-0.6725480591901158,-0.7328655899216101
Ddc,0.083244992,0.04238815,0.140212826,0.018209581,0.032511114,0.049280233,ENSPEMG00000006473,6472,,0.15075221029215616,0.14581012641380567,0.12715894398754865,,-0.6635534048677063,-0.6694818162143982,-0.6926760545995178
Rgs11,0.113033641,0.518008129,0.34969045,0.127161026,0.184463005,0.086033347,ENSPEMG00000014395,14394,,0.15052258631311316,0.17312568108470774,0.1831250416397111,,-0.6638270035537306,-0.6376868219148187,-0.6265837256990916
Arpin,16.27684436,13.88375634,16.41393175,13.42526991,13.53019768,14.43771923,ENSPEMG00000010339,10338,,0.15047486639520777,0.13623901083234768,0.11523246838948555,,-0.6638838844924371,-0.6812134075719641,-0.7082874939843385
Cct3,250.1485096,212.293648,245.1325881,218.9194742,191.10308,209.5880198,ENSPEMG00000015732,15731,,0.15046691429470668,0.12809288798417132,0.12600723289497215,,-0.6638933639423683,-0.6914810509959339,-0.6941549543077451
Ccne1,3.882946217,6.140989351,6.24436885,2.664235683,4.694507545,4.147025136,ENSPEMG00000020299,20298,,0.15024377916512663,0.17502284202294624,0.15652509557458186,,-0.6641594433920541,-0.6355601155009791,-0.6567321744324128
Slc40a1,126.0274412,86.89972117,59.27730451,68.36963474,54.05557957,29.7829368,ENSPEMG00000015432,15431,,0.14958235497639963,0.13416990209820287,0.16447575504326678,,-0.6649491552474989,-0.683795660244708,-0.6475097070762013
Glt8d1,43.27205529,45.19054758,38.85430525,40.63575917,35.8379164,37.5161765,ENSPEMG00000013268,13267,,0.1495118635264373,0.1428443027219036,0.1546728275653992,,-0.6650334066446091,-0.6730808089754183,-0.6589089891176247
null2889,0.255358393,0.497356642,0.525348909,0.276501302,0.134634894,0.299316017,ENSPEMG00000000205,205,,0.14930556531701472,0.15711937408180543,0.1406779791560296,,-0.6652800716393917,-0.6560360858325497,-0.6757298864836994
null2890,0.105351743,0.135788539,0.185369889,0.129630173,0.057859942,0.056130494,ENSPEMG00000013831,13830,,0.1489072797401675,0.1443782689526693,0.17067900860621146,,-0.6657567019471025,-0.6712154074231175,-0.6404439709387204
Laptm5,0.043221861,0.037139289,0.035100138,0.010636478,0.028485312,0.034542349,ENSPEMG00000016483,16482,,0.14874752481687528,0.15403484453170163,0.11086768835227319,,-0.6659480341607332,-0.6596613146817161,-0.7141761401084664
Tlcd2,1.012073458,0.564094262,1.066244761,0.726989996,0.288434898,0.40806137,ENSPEMG00000023828,23827,,0.1486692076615162,0.1276190237672065,0.1402374250055292,,-0.6660418635589871,-0.6920868974333376,-0.6762707521059739
Aurkaip1,208.6303632,185.4209797,192.4766258,149.7185636,128.4395733,187.7016475,ENSPEMG00000018318,18317,,0.14849725789323856,0.13700931210097694,0.09652618181316823,,-0.6662479453215879,-0.6802563925587021,-0.7342852572444295
Prr7,58.27827418,48.67478255,52.18590728,47.62388414,34.38411628,45.36964539,ENSPEMG00000000234,234,,0.1484715911507617,0.12686050614249092,0.11769857800900174,,-0.6662787156357,-0.69305871521974,-0.7050036244410958
Rbm12,6.873978056,6.014162177,8.106891489,5.039025082,6.787853779,5.160834272,ENSPEMG00000017769,17768,,0.14837625561220258,0.15206402872582223,0.16311585603739126,,-0.666393027551546,-0.6619937521070127,-0.6490735704242533
6430531B16Rik,0.225751105,0.30790693,0.38412151,0.275130221,0.198374631,0.126005764,ENSPEMG00000007363,7362,,0.148318244522472,0.15007999347624185,0.18926184112808606,,-0.6664626009837429,-0.6643548582097456,-0.619894053833862
B3glct,6.94196332,8.562490103,8.520007405,7.551128345,5.966640691,6.571723528,ENSPEMG00000015898,15897,,0.1478527686410607,0.15063587008214083,0.16021024464273195,,-0.6670212729967049,-0.6636920029022793,-0.6524335198050428
Slc35a2,40.02593391,52.54016849,43.0592948,32.86684154,43.66268508,36.07250109,ENSPEMG00000011729,11728,,0.14776945124909888,0.17332482587590442,0.1758741663330121,,-0.6671213510874331,-0.6374631258603893,-0.6346089166138553
Skp2,1.87875136,4.019793584,4.294617579,1.327752389,2.229445093,2.378402665,ENSPEMG00000019228,19227,,0.1477373540608146,0.16896688222969092,0.14860231970308344,,-0.6671599115921358,-0.6423832171106154,-0.6661220166761388
Lrp10,96.52285309,89.31161844,105.4977032,83.88963223,81.3471178,91.89968397,ENSPEMG00000013768,13767,,0.14768679100240148,0.1395980158676997,0.11017500335929827,,-0.667220663638754,-0.6770570505437268,-0.715119959183756
Zyg11b,9.03361576,9.453760402,9.535239871,8.063591164,9.526449683,6.479735745,ENSPEMG00000016012,16011,,0.14752565576166404,0.1570319096449316,0.21127952865203267,,-0.6674143285792152,-0.6561384643368844,-0.5965946752256541
Fam50a,48.55864135,46.49006291,50.77930637,45.49873078,32.4474644,41.96644665,ENSPEMG00000001727,1727,,0.14746478528144172,0.1314956441396369,0.12516702297190113,,-0.6674875109810242,-0.6871587448854329,-0.6952375658022242
null2891,5.215695167,4.025663175,4.636895371,2.16173745,2.074499331,4.387700702,ENSPEMG00000022289,22288,,0.14716821649504905,0.13899615372824506,0.09365511662077693,,-0.6678442496722414,-0.67779859134621,-0.7384666832502889
Acss2,1.797399244,1.771186115,1.956289273,1.695951129,1.677634523,0.932829422,ENSPEMG00000008637,8636,,0.14704217741032508,0.14460184402991522,0.2090788962521698,,-0.6679959533651186,-0.6709442356861456,-0.5988773306127388
null2892,1.253199068,0.861470041,1.628341184,0.246720035,0.440490252,1.068309736,ENSPEMG00000002701,2700,,0.14689593092751937,0.14355966233391082,0.10266433311826409,,-0.6681720487886971,-0.6722098237456241,-0.7255270535569521
Slc35b3,10.48362016,8.460321928,10.82678769,8.549504222,7.721735651,8.670562538,ENSPEMG00000001883,1883,,0.1465893614656289,0.1288858898830475,0.11816525491717317,,-0.668541432334858,-0.6904693493256293,-0.7043855979090569
Tspan9,10.43412296,11.03387582,10.7198247,9.730625367,10.66403928,10.26765642,ENSPEMG00000006445,6444,,0.14640538039643164,0.1716191203594051,0.157121705251104,,-0.6687632683849125,-0.639382616800438,-0.6560333574924088
Spsb2,14.5222304,13.72959161,13.37999075,10.87751753,10.24609328,13.59169025,ENSPEMG00000002397,2396,,0.14637807833454025,0.13962350106942426,0.0946155861185616,,-0.668796198122394,-0.6770256811488009,-0.7370615757587091
Syt11,1.88531583,0.996921305,1.84511197,1.28480622,0.971710415,0.367021505,ENSPEMG00000003809,3808,,0.1463125796969355,0.1291323562188467,0.1683123851638747,,-0.6688752084598499,-0.6901554607074436,-0.6431267111446164
null2893,12.24594976,10.74647373,13.68297243,5.898978464,2.97642001,11.24441265,ENSPEMG00000013379,13378,,0.14591072374643388,0.13847344840648732,0.09645325674276431,,-0.6693602944317487,-0.6784437253712868,-0.7343907742463707
Wtip,29.4856822,31.90033676,31.14296025,28.29459415,23.45863555,28.95479306,ENSPEMG00000021116,21115,,0.1459059660295017,0.14175582977667953,0.11830581309127905,,-0.6693660409565017,-0.6744096722093488,-0.7041996640270178
Tmem175,20.09212163,21.25888601,19.09140132,18.93851881,19.1620047,19.04356755,ENSPEMG00000021088,21087,,0.14584881402608577,0.15610181975926535,0.15590202302168335,,-0.6694350772602197,-0.6572286477528256,-0.657463193772303
Tmem167,46.31475736,53.9725741,56.38278095,38.26275286,45.19441751,49.31939615,ENSPEMG00000001036,1036,,0.1456742872510304,0.16358228747015102,0.12407208772642875,,-0.6696459670873794,-0.648536564577116,-0.6966531438524612
Gga3,8.46104327,10.3119448,9.251411991,8.8423344,8.435348689,6.848829607,ENSPEMG00000013193,13192,,0.14501258820306678,0.15488468596425836,0.20504958952853958,,-0.670446515713554,-0.6586594518425248,-0.6030822660839339
Khdrbs3,1.070464713,0.924845564,1.064080895,0.811885412,0.308410222,0.804077876,ENSPEMG00000010099,10098,,0.14500881221389084,0.1288236258023846,0.11127436882937981,,-0.6704510885263001,-0.6905486872493806,-0.7136232251365889
Lxn,249.32715,209.6778603,200.0199912,193.9919701,138.4682573,181.9952095,ENSPEMG00000013211,13210,,0.1443142136298502,0.12413373798723615,0.1181114900704633,,-0.6712931325277027,-0.6965732958308538,-0.7044567449610244
null2894,0.22875856,0.73384485,0.644013246,0.090072394,0.040203475,0.39001784,ENSPEMG00000020553,20552,,0.14431131576225656,0.15843322599582804,0.1251928084836394,,-0.6712966491663058,-0.6545010943188869,-0.6952042942509158
null2895,4.464828835,2.913795726,3.671749728,2.058419116,0.74494675,3.011167148,ENSPEMG00000000652,652,,0.14417006941013372,0.1273636385825427,0.09812783708262063,,-0.6714680919887609,-0.6924138180252002,-0.7319766575833858
Rab18,75.68405647,69.2303009,69.42445495,63.32111742,62.77517027,69.35266111,ENSPEMG00000019445,19444,,0.1441045452259617,0.13123174930865703,0.09709107692493027,,-0.671547648727007,-0.6874922083605486,-0.7334690956449466
Rell1,13.15301949,18.22485132,18.52047009,11.02178013,15.92401409,12.22302941,ENSPEMG00000019052,19051,,0.14406522417579767,0.16824405630678718,0.17185766654970439,,-0.6715953981446782,-0.6432044010882879,-0.6391136937887689
null2896,15.45698641,19.25447703,18.40822227,13.50869047,17.68212529,13.87606872,ENSPEMG00000019106,19105,,0.14401309427190265,0.168584208089746,0.18181799971183152,,-0.6716587105634266,-0.6428177793381346,-0.6280204493519486
Npl,0.293043531,0.293771092,0.039663063,0.036057575,0.016094163,0.078065525,ENSPEMG00000000015,15,,0.14393708762889665,0.14063178773679802,0.1309661365354519,,-0.6717510391633821,-0.6757865612474179,-0.6878281356895153
null2897,59.14692055,65.58067144,68.81396319,43.39731868,66.99271805,47.47753757,ENSPEMG00000006914,6913,,0.14368150334231053,0.16297811015754818,0.17426307681354913,,-0.6720616618168249,-0.6492322819883182,-0.6364106461017953
Laptm4a,257.0576986,245.1677712,232.0384619,186.0442951,202.1455827,239.777831,ENSPEMG00000015789,15788,,0.14347152369274557,0.14292069053227374,0.09626824116952572,,-0.6723170362635612,-0.6729877141115777,-0.7346586370629502
Gbgt1,10.32856644,14.50752058,10.74413221,8.635321871,10.51274682,9.335825572,ENSPEMG00000009964,9963,,0.14340025001304715,0.16585554336145095,0.1651722906300218,,-0.6724037547432342,-0.6459285256829643,-0.6467108108211406
null2898,11.26601735,9.688299667,11.87693808,8.922390862,8.273578483,10.19118673,ENSPEMG00000024224,24223,,0.14330878670645883,0.13113778350462496,0.1008769821057293,,-0.6725150649337772,-0.6876110156871832,-0.7280527598124786
Gnpat,14.4962289,14.40148729,13.7491474,14.12574756,13.05113676,11.90619782,ENSPEMG00000007411,7410,,0.14323736747290564,0.1331651355287217,0.18850781233380703,,-0.6726020027896062,-0.6850558054056178,-0.6207111307705107
Atic,81.83827762,77.33435809,82.81373206,78.23284963,78.29495862,72.77368292,ENSPEMG00000014807,14806,,0.1430357713631078,0.131828755769645,0.17556357686183519,,-0.6728475037806054,-0.6867382304380496,-0.6349557203364499
null2899,45.65164229,48.42439184,57.16054981,25.71662663,29.85492976,48.46262103,ENSPEMG00000018532,18531,,0.14297069661534417,0.14772630140475396,0.09919556430126719,,-0.6729267825640913,-0.6671731907166498,-0.7304469485247155
Adap1,1.148159146,0.998759795,0.932411134,0.77439834,1.008923731,0.815638969,ENSPEMG00000017724,17723,,0.14295428436356503,0.14294871348040813,0.15252794684081442,,-0.6729467796022555,-0.6729535675089093,-0.6614435597559634
null2900,21.19552039,22.4156245,20.00794532,13.8329361,10.9840768,20.35184002,ENSPEMG00000002357,2356,,0.14211796480124128,0.139837585765143,0.09607671497786734,,-0.6739670752916636,-0.6767622642064772,-0.7349361673488949
null2901,369.2716462,481.8869979,402.7331712,245.4007726,265.5211086,397.962742,ENSPEMG00000005712,5711,,0.1420988365393802,0.15394733646839154,0.10850420121708221,,-0.6739904415088813,-0.659764609472833,-0.7174073225408076
null2902,95.90893624,98.82819583,112.4753492,66.04709544,54.02050707,97.67139666,ENSPEMG00000013980,13979,,0.14208730088279786,0.14007454078005493,0.09632027265662305,,-0.6740045335957148,-0.6764709087526916,-0.7345832835034947
null2903,0.897540168,0.559519943,0.557382958,0.480729822,0.510333297,0.351618831,ENSPEMG00000022014,22013,,0.14202441467250032,0.12580582462256537,0.14766661785283286,,-0.6740813647201505,-0.6944141825610181,-0.6672449043676549
Tmem59,213.5876024,210.2106704,191.3283199,178.1087051,188.874984,197.193681,ENSPEMG00000008306,8305,,0.1417884998531744,0.14318772802776414,0.11286467556880064,,-0.6743697233657937,-0.6726624392845282,-0.7114695516203543
null2904,0.236501157,0.265067705,0.144741439,0.055670162,0.176196101,0.14791981,ENSPEMG00000013803,13802,,0.14169777624663912,0.15384343152956895,0.13545444909180454,,-0.6744806695858653,-0.6598872915732019,-0.6821905389308367
Cpsf6,10.43919724,8.80926871,9.754610759,9.113994212,8.751866407,7.817687849,ENSPEMG00000007973,7972,,0.14154842324756034,0.12291021849823716,0.15895211246694013,,-0.6746633802833366,-0.6981612138358906,-0.6538963569023992
Psmc3ip,3.041807439,4.384332633,3.888617329,2.144259572,2.759155964,3.429501553,ENSPEMG00000017694,17693,,0.14153372794819444,0.16095892716621912,0.12196855901592216,,-0.6746813622163552,-0.6515653261081408,-0.6993880184535446
Ndufv3,62.57703753,70.44306154,63.97059972,61.56723213,47.72894792,57.99594729,ENSPEMG00000022595,22594,,0.14146553977713544,0.13727158622586955,0.13117854523465547,,-0.6747648112930846,-0.6799310746771836,-0.6875594733518229
Myl12a,416.1786671,369.4304082,367.9798619,347.3359079,266.7731896,339.9460958,ENSPEMG00000021243,21242,,0.14013906368899348,0.12106041854852806,0.10916436439659018,,-0.6763916092669472,-0.7005750703107411,-0.7165017044774399
Rbm43,8.490666551,8.422149611,8.782313012,8.203919304,8.148216005,6.35706404,ENSPEMG00000009267,9266,,0.1396571159725072,0.1370383283768549,0.20036452628589302,,-0.6769843087747873,-0.6802203883568275,-0.6080140981903583
Ptx3,281.5495504,190.8604034,235.9744083,186.2946863,158.3581827,188.4082767,ENSPEMG00000021520,21519,,0.13904516518507795,0.11781725277702662,0.11006576812612592,,-0.6777381538888465,-0.7048463604003928,-0.7152690358706043
Gata2,7.314787632,4.299356549,4.9187294,4.416054662,1.921502294,2.878782645,ENSPEMG00000014601,14600,,0.1390401981300302,0.11618539860558148,0.12506837266786616,,-0.6777442784923234,-0.7070149596578512,-0.6953648837371528
Megf8,10.58393337,11.99163701,12.16776582,8.604004068,12.03619604,7.706093006,ENSPEMG00000015992,15991,,0.13888177723515618,0.15572075748025485,0.18861475909261396,,-0.6779396679801768,-0.6576760958772218,-0.6205951596629478
Kazald1,9.095999753,8.10113441,6.929470035,6.002204054,7.501371604,6.59283432,ENSPEMG00000018686,18685,,0.13873750894006848,0.1377987215184351,0.1372630162783046,,-0.6781176856334729,-0.6792780381286381,-0.6799417003824636
S1pr1,8.13345569,4.729089674,6.003265991,5.300566155,3.907424517,1.949295837,ENSPEMG00000009225,9224,,0.13839195365649673,0.11928521553833049,0.15763718674888166,,-0.6785444022094431,-0.7029067561232876,-0.6554304716832554
null2905,1.893174289,3.296879324,2.213902299,1.900838102,0.865067885,1.573520252,ENSPEMG00000018270,18269,,0.13833395239212162,0.14340445970401713,0.14096173982523197,,-0.67861607123832,-0.6723986323115266,-0.6753819001894764
9130008F23Rik,0.145810334,0.119324366,0.225545602,0.04100857,0.054912064,0.133176823,ENSPEMG00000002757,2756,,0.13814963706732525,0.13699734893699095,0.10068109778225301,,-0.6788439055623994,-0.6802712377409436,-0.7283307656293763
Col8a2,35.39685179,22.22016358,28.38145494,23.96848729,19.21473607,17.73646419,ENSPEMG00000004404,4403,,0.13807175395863,0.11611120967781831,0.1343152214488572,,-0.6789402170744965,-0.7071138663762042,-0.683613743141885
null2906,335.7610003,302.3135806,294.5779637,256.9519741,214.046227,290.534926,ENSPEMG00000010363,10362,,0.13802696175349488,0.12424563330940838,0.0941077149201181,,-0.6789956184249741,-0.6964284156032684,-0.7378037633637042
Mpp1,30.67692897,25.74101934,30.70509763,25.88808509,21.86117501,25.71002218,ENSPEMG00000014261,14260,,0.13791436973008947,0.118703920440813,0.10766256971416766,,-0.6791349123145367,-0.7036735609796296,-0.7185654090598841
Sult2b1,0.411127012,0.34814965,0.638713674,0.175955374,0.3612703,0.304758126,ENSPEMG00000010051,10050,,0.1377479846773923,0.14280036109574962,0.12915195594881856,,-0.6793408461716972,-0.6731343708982678,-0.6901305105063815
Dera,35.35836918,31.01616313,31.21574472,30.27855963,30.59397491,27.02130186,ENSPEMG00000012986,12985,,0.1375405752065677,0.12300270504372045,0.1591095471213453,,-0.6795977056528213,-0.6980409424818527,-0.6537130395032141
Rsph9,22.76480721,25.23927175,18.20188962,19.65894604,18.43224673,15.32757678,ENSPEMG00000011206,11205,,0.13705977484897117,0.1379004661203984,0.17098758864304694,,-0.680193779087312,-0.679152116640801,-0.6400953252945139
Dlgap4,33.46148311,39.3713417,33.31165813,33.65842848,31.25539919,26.93244681,ENSPEMG00000019640,19639,,0.13689433941491724,0.14312388445276186,0.18699778660097655,,-0.680399086150812,-0.6727401826390941,-0.6223514861634767
Hdgf,315.8471168,297.6501355,299.3000035,265.2821406,239.9319084,294.2958974,ENSPEMG00000009990,9989,,0.13683460936709563,0.12521194708288888,0.08974712778842862,,-0.680473237995015,-0.6951796012670233,-0.7442513599161548
null2907,0.705727007,1.072204451,0.847214109,0.521017559,0.701033056,0.735662393,ENSPEMG00000004158,4157,,0.13670838036119937,0.1595155290180499,0.13497911891400202,,-0.6806299908110232,-0.6532406665166463,-0.6827837251737052
Mmp11,64.41552849,43.53375667,39.55981063,40.6999558,25.37694018,26.01142603,ENSPEMG00000011798,11797,,0.13667317686033648,0.11635390540209557,0.1339055644621967,,-0.6806737180884753,-0.7067904135315688,-0.6841267877766373
null2908,1.086949764,1.779017817,1.008803966,0.382125307,1.29625751,0.330924228,ENSPEMG00000021055,21054,,0.13649184793862315,0.15613823267122628,0.17703055543426968,,-0.6808990288226421,-0.6571859155057065,-0.6333199343590886
Npff,0.483414315,0.564922073,0.596717063,0.55199082,0.229387377,0.10302358,ENSPEMG00000016413,16412,,0.13601307846411562,0.12803785531644388,0.17418806425869518,,-0.6814945455664954,-0.6915513615938123,-0.6364947039551605
Jtb,80.3161358,73.97156084,88.19578322,62.2611715,50.84236379,75.20900543,ENSPEMG00000016118,16117,,0.13583961090948266,0.12690535773607747,0.09271637538316642,,-0.6817105357691511,-0.6930011810339598,-0.7398462287969534
Mbnl3,1.82505055,1.768329363,2.13722907,1.723288281,1.778809254,1.395571901,ENSPEMG00000024156,24155,,0.13575365305247658,0.13487588199696282,0.1763158232523803,,-0.681817608786803,-0.6829126782323265,-0.6341162028098777
null2909,3392.214934,3795.106865,3538.50601,2826.222284,2761.855058,3494.034824,ENSPEMG00000018979,18978,,0.13572001784839088,0.14254879828246111,0.09755702901867455,,-0.6818595142804359,-0.6734411453217183,-0.7327974755652741
Ntng1,0.250926915,0.242093146,0.371801462,0.260002786,0.162471777,0.084436852,ENSPEMG00000016239,16238,,0.13564195966501089,0.1280995732559012,0.16793074673361047,,-0.6819567828127537,-0.6914725106805193,-0.6435608039663232
Erh,77.21424929,70.67554912,84.72440105,40.87845517,42.76363273,74.39200284,ENSPEMG00000000062,62,,0.13553206410712199,0.13362224616310325,0.0873606272821944,,-0.6820937648942412,-0.6844820051996646,-0.7478394198775925
Fkrp,7.201679296,7.340833432,6.264289038,6.45465155,6.460046515,5.35022848,ENSPEMG00000018445,18444,,0.135271368209593,0.13418035272625076,0.18057373551177638,,-0.6824189074935387,-0.6837825748562033,-0.6293921555625654
Syt7,0.218826694,0.15669285,0.133280595,0.148090555,0.092138926,0.009715747,ENSPEMG00000011295,11294,,0.13516043751500578,0.12087124269838687,0.169152902039089,,-0.6825573433190246,-0.70082283462723,-0.6421721233969399
Txndc17,94.72434451,96.30840026,102.4344351,66.24524318,54.50519173,93.83829235,ENSPEMG00000008882,8881,,0.13504060641385837,0.13199200493280122,0.08894164526003807,,-0.6827069414513931,-0.6865323152319072,-0.7454575556596944
Memo1,60.33116823,62.6808797,61.79828964,49.08536638,47.6748469,60.76226694,ENSPEMG00000022750,22749,,0.13470914262695066,0.13616730052942164,0.08899056626536284,,-0.6831210420329522,-0.6813026182120777,-0.745384158182445
Mthfd2l,1.71074113,2.042803218,1.643654737,1.612832329,1.566801274,1.540509337,ENSPEMG00000019161,19160,,0.13449683741407042,0.14586073471325006,0.15473099610535784,,-0.683386507698387,-0.6694206768075645,-0.6588404609032975
Cdk15,0.12609459,0.169590393,0.201832748,0.134915854,0.130073441,0.110996518,ENSPEMG00000021418,21417,,0.13449542218592175,0.14448248281841714,0.1613268499477026,,-0.6833882779007845,-0.6710889852362907,-0.6511392973624457
Triap1,37.178239,32.3769157,31.88834818,24.6514435,21.73085245,31.87124046,ENSPEMG00000013946,13945,,0.13436206149406732,0.12364684602619128,0.08684046398809671,,-0.6835551248303562,-0.6972043782032781,-0.7486272832210856
null2910,54.57615178,50.38397789,52.13996387,34.79015361,25.81393561,49.29184375,ENSPEMG00000018572,18571,,0.13389728955397848,0.12581051334760235,0.0862755528864583,,-0.684137158048401,-0.6944081457550438,-0.7494853257845597
Tecr,163.7296114,194.5457405,172.8563016,159.4244853,133.7431088,160.085853,ENSPEMG00000008519,8518,,0.13362708266635137,0.1372820872765716,0.12259846042685059,,-0.6844759385862307,-0.679918055025337,-0.6985669209189752
null2911,7.614453151,5.43182356,3.189046181,2.757730485,3.72426961,2.296366723,ENSPEMG00000015272,15271,,0.1335651524806091,0.1253478349077383,0.13733689025140547,,-0.6845536271840875,-0.6950043233705662,-0.6798501149079397
Arl4d,5.891691828,5.486517818,6.395175926,3.471159914,4.718152357,5.597700984,ENSPEMG00000018708,18707,,0.13327104316300467,0.13806958070108608,0.09441297360057496,,-0.6849227864445405,-0.6789429048950281,-0.7373574541070959
Cebpzos,40.76409252,40.78863015,41.48894518,26.46246266,18.98564122,38.71072593,ENSPEMG00000010914,10913,,0.13321863462456526,0.128151419650695,0.08741354708346122,,-0.6849886053523527,-0.6914062843964127,-0.7477593831641353
Polr3h,25.8611552,24.06399569,28.46455981,24.64230572,21.01301648,22.46665267,ENSPEMG00000000726,726,,0.13301368637912214,0.11895328896649332,0.1258739432400856,,-0.6852461034786784,-0.7033444105533418,-0.6943264883908684
Adam33,5.072764688,5.122478621,5.783411173,5.166561183,4.433195755,4.419054003,ENSPEMG00000016937,16936,,0.13300384086594075,0.12466226909428042,0.1489343526398468,,-0.6852584777488716,-0.6958894608335189,-0.6657242864710025
Pax3,1.135575517,0.642858292,1.099397601,0.749594359,0.211312821,0.484019823,ENSPEMG00000012764,12763,,0.1329490848215496,0.11235477282737079,0.11633059393834252,,-0.6853273047530053,-0.7121586270771514,-0.7068214690635987
Galnt1,21.4647751,26.61374482,27.65390863,20.92769634,20.95170309,22.60906746,ENSPEMG00000008223,8222,,0.1327698137793263,0.14755064347285732,0.12953734754585294,,-0.6855527297716697,-0.6673842904794786,-0.6896402448107091
Tmem159,13.20176178,14.86726679,14.01614924,11.12752091,13.0562048,13.33077714,ENSPEMG00000017449,17448,,0.13260733930911023,0.15360484997010723,0.11870154593797283,,-0.6857571474984557,-0.6601691216021811,-0.7036766966221619
Snapin,33.11272712,36.67632394,41.92007195,26.14483113,30.06417635,34.69805137,ENSPEMG00000002565,2564,,0.1322885722242003,0.14307774244034313,0.10569526262759452,,-0.6861585199395184,-0.6727963797636477,-0.7212881096423103
