6,,,,,,,,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID
Dmac1,30.37215903,28.47877621,34.44444875,21.36073842,20.33278575,27.59460712,ENSPEMG00000004174,4173
Tbc1d4,2.842520716,3.363617772,3.436876668,2.367107034,3.03245223,1.739153962,ENSPEMG00000008554,8553
Klc2,18.17292645,19.09215216,20.49838732,16.61472204,16.24503473,18.01828019,ENSPEMG00000015050,15049
,0.435072884,0.498460653,0.78515403,0.142756247,0.382312294,0.309070741,ENSPEMG00000007781,7780
,3.416127829,4.239992464,1.849473937,0.280225225,1.250774791,1.820083254,ENSPEMG00000002886,2885
Ube2i,75.65650813,78.89983908,69.08158367,68.12865828,69.20766879,64.7884344,ENSPEMG00000009076,9075
Abracl,55.32534986,52.38081511,53.78585194,33.329066,28.14372818,47.84158998,ENSPEMG00000006581,6580
Anp32e,29.12698464,25.67468933,27.14533113,25.43481233,20.60356762,21.35311872,ENSPEMG00000000742,742
Arid3a,1.198741204,2.049522433,2.143338631,0.877431423,1.404495713,0.897425747,ENSPEMG00000016568,16567
,19.26202197,23.65986527,17.4474469,14.03827091,16.92614753,15.6899948,ENSPEMG00000023617,23616
Zc4h2,4.142743728,5.030388082,5.011477765,3.722023754,3.377091935,4.16123873,ENSPEMG00000014399,14398
Sub1,31.00379171,33.3934231,34.46819417,20.37423558,18.60751432,29.64505749,ENSPEMG00000009025,9024
Twf2,24.75332919,21.53270656,23.19430587,17.70824364,12.51984971,19.22957525,ENSPEMG00000024215,24214
Plekhg3,8.046491569,10.36368645,10.73198142,5.518721267,9.122998166,5.627400266,ENSPEMG00000012158,12157
Aida,25.30968607,26.16385927,26.29631167,20.27342042,25.84812302,20.01100332,ENSPEMG00000003676,3675
,70.69695311,83.60992748,73.1660019,44.23247397,73.25691735,50.67231785,ENSPEMG00000014158,14157
Fn3k,0.551988223,0.346805442,0.308483684,0.262914014,0.109527306,0.113843045,ENSPEMG00000009401,9400
Usp14,38.32881741,37.55247716,42.31319811,36.43638776,35.81791499,34.67513751,ENSPEMG00000022949,22948
Plpp1,84.72831783,82.09571991,81.54928538,61.69484906,58.38052463,77.11268518,ENSPEMG00000001203,1203
Loxl4,97.14512726,188.1975656,147.2826847,52.35540126,111.8090115,65.19131241,ENSPEMG00000013107,13106
Kcnj15,0.50244161,0.367432748,0.329895734,0.299907247,0.234846449,0.21073982,ENSPEMG00000001507,1507
Jun,146.5212917,116.0044414,100.4678409,91.06399669,86.83662664,42.63884591,ENSPEMG00000014041,14040
,0.092792205,0.141748703,0.05023722,0.030447006,0.027179814,0.032959254,ENSPEMG00000020369,20368
Acot13,15.42787226,12.31592277,14.54963849,7.642286207,6.997140123,11.91434355,ENSPEMG00000001159,1159
Pak6,0.482496887,0.552794076,0.571041953,0.187771355,0.522586489,0.227178275,ENSPEMG00000014040,14039
Lpcat3,30.30322838,29.60092038,24.86536058,24.85776123,24.007171,19.6098087,ENSPEMG00000008421,8420
Ddx17,52.42514999,50.5502896,51.8151587,49.71456872,46.11158979,41.15263511,ENSPEMG00000021115,21114
Sgk1,55.62794858,67.33125663,62.46698194,38.78945727,59.85667272,40.68181222,ENSPEMG00000009727,9726
Wdr46,32.73280118,31.14247772,34.66428042,28.94260174,27.54629322,30.57589654,ENSPEMG00000019179,19178
Bud31,129.9016245,112.61066,115.9614088,66.45568803,58.48206908,103.1234479,ENSPEMG00000010947,10946
8430408G22Rik,2.695417602,3.586210125,3.182183097,1.865843523,2.796415493,2.3718732,ENSPEMG00000011991,11990
Luzp1,21.04541988,24.61048505,24.53655238,18.22060665,21.87715161,13.37640535,ENSPEMG00000019107,19106
Sumo1,97.5137692,98.6149882,99.36443217,74.90420263,72.99267614,92.75599284,ENSPEMG00000016027,16026
Rac3,10.51055144,9.363177635,9.73167379,6.376622747,7.313367464,8.982745772,ENSPEMG00000009937,9936
Galm,23.29599636,18.96344445,19.60663002,18.29117996,13.71118774,12.74544931,ENSPEMG00000012709,12708
,16.81624324,13.72251846,13.45420418,12.43699078,10.55122506,11.01244674,ENSPEMG00000013152,13151
Fam69a,4.26087683,3.230512653,2.934406508,2.713920385,2.188685941,1.919619057,ENSPEMG00000000699,699
Tpst1,26.2152593,35.2396836,32.51832783,21.09922609,27.21402263,24.41632304,ENSPEMG00000016787,16786
,8.277145285,8.812024651,7.944331229,6.0083585,8.113147335,6.635517425,ENSPEMG00000010317,10316
Cyp20a1,14.9472032,16.37484022,18.28736332,12.96574336,14.38270627,14.47307781,ENSPEMG00000023627,23626
B4galt5,3.13106967,2.509307606,2.922663663,1.457546053,2.683602153,1.659988975,ENSPEMG00000000220,220
Armcx6,0.663651207,0.580624496,0.653267874,0.190042853,0.561965063,0.398589661,ENSPEMG00000023195,23194
Tarsl2,7.5432519,7.193260779,7.866151392,6.988065086,7.210637039,6.537860269,ENSPEMG00000019852,19851
Adprh,88.79740137,76.51384629,74.72642373,68.23109268,65.645798,68.74815287,ENSPEMG00000018441,18440
Pcdhgc4,24.7675906,25.41219436,27.96314024,17.01412557,25.23696996,13.18799928,ENSPEMG00000000085,85
,2.013075328,2.348303519,2.060842387,1.044839767,0.771906728,1.794082065,ENSPEMG00000005147,5146
,18.32244777,17.268871,17.84385308,12.61110888,16.389979,6.792635033,ENSPEMG00000014046,14045
Mgp,161.7863721,201.6977334,163.8315655,100.410248,122.5621222,151.8543325,ENSPEMG00000000095,95
Glul,50.9027491,66.09802261,39.13572873,30.32387842,40.78608778,23.93816475,ENSPEMG00000005869,5868
Eef1akmt2,11.11653167,9.93419722,10.42048642,8.003788243,9.712628043,9.27339939,ENSPEMG00000012513,12512
,70.29042877,66.43973329,69.6175824,51.55510537,52.8325729,64.54654961,ENSPEMG00000009650,9649
Higd2a,84.72708708,79.98908861,84.65196332,62.06988733,52.28238625,74.50965822,ENSPEMG00000020261,20260
,13.39347123,25.31105589,21.23018885,8.087098633,10.19194213,13.38905556,ENSPEMG00000017891,17890
Atp5g1,207.9016827,199.5868612,195.9577297,114.479688,105.5940391,177.9821251,ENSPEMG00000020590,20589
Pygl,60.85528046,72.96930242,77.68432289,51.56986852,63.4460266,55.88184894,ENSPEMG00000022037,22036
,0.06357558,0.160244037,0.144561859,0.006258132,0.033519523,0.067745034,ENSPEMG00000017581,17580
Snn,2.845920863,3.374807452,1.752570362,1.245911554,1.954803715,0.980883191,ENSPEMG00000015134,15133
Me1,76.77314203,67.58333567,71.54245606,66.96023155,59.95970671,59.92629095,ENSPEMG00000013833,13832
Ptgr1,13.06848901,11.56965697,14.48177075,10.57833818,11.13570362,10.87574338,ENSPEMG00000010843,10842
Lrrc75b,2.071118544,2.907997128,2.974587013,0.992140695,2.338402144,1.453835158,ENSPEMG00000014522,14521
Actr1b,43.65924399,39.27958517,37.2453113,35.93193098,33.86403769,34.10899587,ENSPEMG00000007093,7092
,6.242197214,5.870758797,6.052823794,4.447938571,5.280543752,1.935906734,ENSPEMG00000015519,15518
,2.112818396,1.836351093,2.07079724,1.057817022,1.456470929,1.746762365,ENSPEMG00000001831,1831
Gas1,35.91390039,23.66171046,18.57515128,15.26374617,12.60780989,5.887573657,ENSPEMG00000007789,7788
Slc37a1,0.491267384,0.554047976,0.50700459,0.37780032,0.505889271,0.351717153,ENSPEMG00000012392,12391
,76.76940398,64.45203484,70.83969606,57.43568561,47.08342207,59.57750536,ENSPEMG00000021943,21942
Trappc3,58.00745184,55.8295402,57.32863489,40.80363879,41.36409949,53.11585931,ENSPEMG00000017774,17773
,0.050790447,0.047610279,0.084992845,0.004545103,0.044631171,0.019680516,ENSPEMG00000022162,22161
,0.169646416,0.179411984,0.141301065,0.115610746,0.149073668,0.083433358,ENSPEMG00000000887,887
Nrn1,68.65993948,45.57799592,59.09265517,40.15019438,22.87900137,35.43689218,ENSPEMG00000010532,10531
Olfml2a,1.882022163,1.720290659,1.927082274,1.494153342,1.718505974,1.647956857,ENSPEMG00000022278,22277
Cic,20.96763865,22.2009884,20.68811549,17.42516185,20.40858802,13.92806412,ENSPEMG00000009522,9521
Ndrg4,7.231765855,8.954921945,11.21402254,5.768437735,6.975281757,6.114672517,ENSPEMG00000005871,5870
Hdhd2,20.08562594,19.43152094,19.53958335,14.91141061,18.43177047,17.78371229,ENSPEMG00000020912,20911
,49.88751488,44.94419079,49.02410541,36.27951572,34.9255765,43.88137652,ENSPEMG00000011669,11668
Fam110a,22.91408688,17.05435325,16.30323943,14.32891381,11.18372569,11.54225742,ENSPEMG00000024173,24172
Timm17a,39.82695227,39.65273444,43.45648433,27.20768508,26.40680442,37.06689513,ENSPEMG00000013557,13556
Cavin1,300.8917356,363.1336963,395.6463137,253.8287862,298.7931992,287.5992259,ENSPEMG00000012085,12084
Cd46,0.357991478,0.410148902,0.456034669,0.310934839,0.370092267,0.314151356,ENSPEMG00000013673,13672
Hmox1,96.17120106,76.07230224,76.95928446,69.9026888,56.25774034,57.21749676,ENSPEMG00000012144,12143
,28.6066517,33.17636772,40.56034055,24.31565207,24.39131012,26.37117024,ENSPEMG00000013613,13612
Dact1,0.658440722,0.461860395,0.378301487,0.317457947,0.200736234,0.229101389,ENSPEMG00000015114,15113
,1.086949764,1.000697522,0.441351735,0.248381449,0.221728258,0.372289757,ENSPEMG00000022668,22667
,0.505256534,0.309395864,0.443328754,0.171501649,0.33681612,0.194935248,ENSPEMG00000015112,15111
Galnt11,7.619883402,9.563123725,8.434080498,6.294717991,7.115963048,7.397871871,ENSPEMG00000019403,19402
Ubap2l,47.7874549,58.67091903,55.37555222,45.92994082,46.17527905,31.66725204,ENSPEMG00000007855,7854
Sbk1,5.562748694,4.118786859,3.299061617,2.641312087,2.910586742,2.059891521,ENSPEMG00000017507,17506
,3.912514634,4.13284464,3.575427051,3.250410281,3.340516932,3.548176741,ENSPEMG00000018252,18251
Lypla2,43.19598157,37.00218937,37.5604033,33.97687339,26.75663647,31.07255175,ENSPEMG00000009264,9263
Ddx23,70.64424581,61.76431179,67.99001136,61.37759863,52.21196861,53.77754847,ENSPEMG00000011305,11304
Hspa2,4.180101914,2.587585631,2.948420832,2.303889616,1.008326028,0.931606595,ENSPEMG00000017443,17442
Txndc12,68.10627954,71.95185952,71.29059246,54.73917632,53.69230399,66.11561129,ENSPEMG00000020729,20728
Scnn1a,0.563455046,0.678233347,0.386141326,0.315935956,0.394847124,0.250803306,ENSPEMG00000012010,12009
Kif1c,96.36132356,90.59143512,101.6620499,79.60451417,91.8186546,69.28840262,ENSPEMG00000018974,18973
S100a6,493.2762421,486.0387865,583.057167,256.7738764,205.3118392,427.4817129,ENSPEMG00000013023,13022
Gm45717,136.9793836,163.8698793,152.6694707,105.7710746,95.12396965,132.9916715,ENSPEMG00000009211,9210
,3.749408592,3.651325593,2.638883544,2.337488462,1.262977471,2.130829176,ENSPEMG00000006738,6737
,5.105490313,7.456292195,5.102928089,2.098621028,3.15523918,4.364214226,ENSPEMG00000014063,14062
Map7d1,95.22211052,87.79836117,89.73241741,86.00821972,78.30353085,71.01774591,ENSPEMG00000018714,18713
Rgs12,3.21770567,3.171893942,2.931417828,2.817685231,2.730618341,2.123376745,ENSPEMG00000012259,12258
Galnt7,2.118889714,2.010247977,2.175980592,1.87657935,1.611187621,1.06746589,ENSPEMG00000003586,3585
Arl2,63.46724362,69.41530065,52.52052001,47.7704756,39.0113587,48.61778417,ENSPEMG00000007265,7264
,4.564044004,3.725235692,5.620199583,2.642745006,2.726138897,3.432964275,ENSPEMG00000016987,16986
Slc41a3,5.426070109,6.863998956,4.701910326,3.634461906,4.80206829,3.035305004,ENSPEMG00000011388,11387
1810037I17Rik,82.55470465,110.7751453,95.48068637,58.36970649,73.13733067,79.49605872,ENSPEMG00000022524,22523
Slc35b2,55.50214661,67.95317977,60.33908719,36.88464524,50.11643699,52.02316453,ENSPEMG00000010433,10432
Arpc2,339.2499997,348.4936589,337.5409134,318.0217904,259.3991512,292.1029882,ENSPEMG00000013064,13063
Lmod1,2.942797753,2.0916966,1.615782274,1.41145981,1.040232223,0.568529259,ENSPEMG00000015971,15970
Cdr2l,5.657838015,5.44133626,5.214905726,4.859212555,4.871934483,3.665738362,ENSPEMG00000008632,8631
Tagln2,207.4799266,170.7680228,175.8006258,141.4878965,103.0937604,143.5852927,ENSPEMG00000010399,10398
St3gal2,7.791932198,8.812042411,10.9480425,6.58195789,7.655345512,5.757698836,ENSPEMG00000008273,8272
Slc35f5,15.72195194,16.85619382,16.7818743,11.28224968,16.03265868,12.22351367,ENSPEMG00000016352,16351
Smco4,6.843425089,7.069716579,7.183922405,4.749732988,4.729287699,6.42705455,ENSPEMG00000024039,24038
,10.56462544,10.94319265,8.200753158,6.078190654,8.901957819,5.654442746,ENSPEMG00000020282,20281
Fkbp1a,238.3073672,220.6208494,226.7892317,199.2188392,182.2774169,210.4995442,ENSPEMG00000023270,23269
Igfbp7,707.0762234,896.3008673,757.93239,543.0424505,534.7290104,675.5898502,ENSPEMG00000022355,22354
SNORD14,4.192520517,2.70188331,3.688439499,1.805542074,1.842050146,2.512955857,ENSPEMG00000005327,5326
Zfp703,25.68564644,23.55979443,20.11240368,19.80553053,12.08931919,10.55369285,ENSPEMG00000016632,16631
Raly,238.5302744,248.5320398,246.1121389,212.5038186,219.1182906,236.1331268,ENSPEMG00000021466,21465
,0.390149957,0.4699154,0.379122098,0.364353579,0.29009293,0.245178243,ENSPEMG00000008545,8544
,0.458370904,0.514435659,0.364642732,0.294662792,0.345244287,0.089712014,ENSPEMG00000010470,10469
3110009E18Rik,6.446563806,6.817655377,6.309092543,4.027107668,2.532818951,5.284112673,ENSPEMG00000023706,23705
Arpc1a,66.13956757,63.40419501,66.49986531,54.8909955,58.4525193,62.34173578,ENSPEMG00000013996,13995
,43.26621352,43.31866078,40.94022776,28.77090045,27.22554497,38.332122,ENSPEMG00000010383,10382
,26.5745639,25.27322173,29.46510551,20.11966851,21.80723043,24.40584731,ENSPEMG00000023963,23962
St3gal5,18.63171189,16.15537853,13.06530945,12.86975555,9.411160612,7.377359514,ENSPEMG00000022543,22542
Mrpl11,54.51007926,44.75770936,47.3809416,32.49015977,31.02997729,41.68519746,ENSPEMG00000013254,13253
Slc35g1,1.078218505,1.297856414,1.374379715,0.564265295,1.049407082,0.916236051,ENSPEMG00000012559,12558
Dnajc14,29.23222144,26.35744231,25.08314727,23.58132687,24.01710288,19.95340529,ENSPEMG00000013016,13015
BC004004,72.1649282,73.77728437,74.1060461,61.03487825,57.5510206,68.9887253,ENSPEMG00000015973,15972
Tbc1d1,6.854785891,7.016222004,7.002328376,5.662504373,6.676453354,4.598384914,ENSPEMG00000001751,1751
Snx4,9.151079734,7.440157855,9.26488082,7.105775577,7.249454403,6.484321585,ENSPEMG00000011907,11906
Zmpste24,22.81304731,20.51984053,21.13805769,18.49063284,20.48455765,18.46654206,ENSPEMG00000017887,17886
Arf4,291.4384054,298.7060812,278.2474512,255.2076708,273.0295001,273.8838046,ENSPEMG00000012609,12608
Pdzd11,58.03651877,58.21468655,63.98902227,39.73257209,37.97802825,53.49866665,ENSPEMG00000014531,14530
,0.265877873,0.387691619,0.157030806,0.118963539,0.063718716,0.077267685,ENSPEMG00000013262,13261
Lcn12,0.240196488,0.321057122,0.173388182,0.118220017,0.175890205,0.042658201,ENSPEMG00000013508,13507
Stx7,41.1025848,41.46875554,41.95961555,33.7288675,34.38378729,39.52296314,ENSPEMG00000023180,23179
Foxf2,8.868793401,6.407792866,10.77962616,5.442544806,4.633847561,5.023202744,ENSPEMG00000017102,17101
Zpbp2,5.618089742,5.676245704,4.612543433,3.312059587,4.651978046,4.095187322,ENSPEMG00000010799,10798
,18.47061973,15.50060039,10.0635916,3.744438083,2.067607307,8.81718903,ENSPEMG00000004166,4165
Dynlrb2,1.915058101,1.522417112,0.8886879,0.615545579,0.721209464,0.541397646,ENSPEMG00000019948,19947
Nif3l1,11.88870549,11.13614756,11.21787152,10.40389732,9.413763353,10.42706619,ENSPEMG00000023040,23039
Npas4,0.054465856,0.096438275,0.058975065,0.034118038,0.047860869,0.01582851,ENSPEMG00000019082,19081
Itpripl1,4.879226464,6.404464142,5.413624729,4.423429844,4.710990316,4.185050367,ENSPEMG00000010406,10405
Tspan13,0.251049133,0.287625635,0.176691713,0.172986067,0.099272164,0.01337568,ENSPEMG00000019724,19723
Nol4l,1.697075341,1.930733336,1.918960091,1.07864357,1.776319072,1.011677774,ENSPEMG00000021602,21601
Cap1,204.9612924,194.5131807,209.0498255,179.5943762,186.1960794,142.0599331,ENSPEMG00000021949,21948
Tspan7,45.03984896,38.00311725,30.2060159,27.4223072,26.88142628,22.15092975,ENSPEMG00000013653,13652
,0.98445063,1.258019742,1.188947531,0.969054719,0.465805784,0.443813404,ENSPEMG00000014709,14708
Sarm1,0.056315089,0.069482962,0.051596258,0.01705673,0.022839622,0.046160293,ENSPEMG00000004972,4971
Wnt7b,0.200231022,0.281204413,0.174845225,0.063580513,0.107839911,0.151418691,ENSPEMG00000017656,17655
,120.9518032,117.0927782,117.5194072,101.5691096,88.35477552,107.6863784,ENSPEMG00000013825,13824
Dazap2,83.90535505,77.22305802,62.99592764,60.21824527,59.44836366,49.80027796,ENSPEMG00000010973,10972
,177.5091199,175.0430602,189.0906872,144.1523441,169.9124809,162.1589696,ENSPEMG00000016146,16145
,1.78995739,1.568216391,1.140086673,0.103644946,0.185046133,1.009772216,ENSPEMG00000001341,1341
Hk1,83.76968853,79.05936458,89.06869191,77.35643809,76.2329435,69.72886521,ENSPEMG00000013863,13862
,28.6946552,28.99273294,35.37783651,20.55895193,26.76857856,24.45337094,ENSPEMG00000002210,2209
Jchain,1.923845953,2.626209261,1.950155358,1.356522228,1.630595869,1.628382178,ENSPEMG00000018014,18013
Cyp2j9,1.182505787,1.157216878,0.969195477,0.913426454,0.974161135,0.840038425,ENSPEMG00000000230,230
Ska2,12.56993324,13.97830233,15.1370154,6.128856066,7.535781566,11.73119163,ENSPEMG00000014904,14903
Fgd3,10.05243914,11.22839215,14.23298564,8.587210268,8.972299523,8.227220802,ENSPEMG00000001715,1715
Gmcl1,8.940567384,8.061340438,9.109349242,6.436815242,7.513609518,7.782893318,ENSPEMG00000013985,13984
Ppp1r13l,9.723005938,13.52872633,12.23001498,8.241995408,9.173288207,9.232745029,ENSPEMG00000007393,7392
Cdc123,69.31343638,71.8079162,76.01502523,56.89154137,56.25814279,67.07843922,ENSPEMG00000000078,78
Mum1,7.5925524,7.238887228,7.859559402,6.99804831,6.239383269,6.751440684,ENSPEMG00000023645,23644
,31.2782317,29.23069743,30.54540443,18.76266073,20.86716,27.24620597,ENSPEMG00000021700,21699
Tmem109,38.92566194,42.7841407,42.38791922,27.66484539,30.48133363,37.63485009,ENSPEMG00000009894,9893
Nqo2,6.684954733,8.39295373,7.526365104,4.390905242,6.931226697,5.101003972,ENSPEMG00000022103,22102
C1qtnf6,8.572246,16.02113616,15.24519638,3.299848443,8.711003495,6.914615354,ENSPEMG00000012918,12917
Tmem63b,11.98618845,14.09544804,14.82917657,10.85599684,12.35821438,10.48786632,ENSPEMG00000020790,20789
Kif3c,4.044038117,3.75888361,4.069929578,2.843423602,3.760448798,2.310430459,ENSPEMG00000010789,10788
Got2,112.386078,112.7441703,126.6328242,103.5831758,97.44043629,104.5979825,ENSPEMG00000004344,4343
Pcsk1n,0.763389812,0.437305792,0.486229759,0.132609016,0.295947687,0.28710174,ENSPEMG00000017215,17214
Ehd2,131.194575,220.6895799,197.0534224,92.84130313,126.2166238,116.1664601,ENSPEMG00000001905,1904
Ncam1,29.75142646,24.83730087,32.73681707,22.81034959,22.12279748,12.94945346,ENSPEMG00000005268,5267
Fam78a,0.214311184,0.39168705,0.209953558,0.125571162,0.107612578,0.108745846,ENSPEMG00000009986,9985
Bcap31,125.029489,119.2085164,118.2416563,90.89789543,91.16587164,111.573347,ENSPEMG00000018100,18099
,3.925230374,3.932838417,3.87850845,3.805077666,3.527913516,3.64193358,ENSPEMG00000008662,8661
Prss53,0.066716421,0.057327482,0.090299812,0.049254777,0.043969371,0.03554593,ENSPEMG00000023623,23622
,68.96219828,64.08103042,72.68547209,46.77995375,50.59358185,61.55472679,ENSPEMG00000013451,13450
Zbtb8os,19.04270666,17.27432865,17.81841883,9.514835535,9.824720595,15.48615486,ENSPEMG00000012599,12598
Fcrlb,1.75994436,1.954633478,3.014037549,0.618721583,1.215121864,1.301274476,ENSPEMG00000002098,2097
Psenen,140.6798997,136.906272,140.1060068,83.68267983,63.10686254,116.1947728,ENSPEMG00000011498,11497
Fbxo10,2.14279313,1.937542049,2.026773887,1.570846865,1.834433399,1.064124845,ENSPEMG00000016867,16866
Bcl9,4.829499345,5.143067222,5.5115065,3.719599099,4.775698,2.669411204,ENSPEMG00000018207,18206
Lsm7,62.88333812,51.9355613,64.94847706,25.69886386,23.15720184,47.15141053,ENSPEMG00000015925,15924
Cltb,164.8656047,177.0878201,176.3030032,129.8463886,132.9186376,160.1049948,ENSPEMG00000020248,20247
Cyb5r2,0.145737195,0.259731604,0.157802727,0.079698888,0.0711466,0.103530017,ENSPEMG00000001759,1759
Msx2,2.824960253,5.272246374,6.052823794,1.238085994,1.806963477,2.563480895,ENSPEMG00000008168,8167
Cpne2,37.26023011,34.88369785,36.57717563,33.30780914,27.91685209,30.8673992,ENSPEMG00000007533,7532
Gse1,6.007330186,5.421462399,6.307838914,4.988382865,4.632493606,2.911581332,ENSPEMG00000010493,10492
Pald1,2.115043067,2.08681181,1.836827216,1.67520635,1.868110747,1.500570879,ENSPEMG00000013431,13430
Nlgn2,37.37963029,38.00858077,32.04621932,30.05239303,28.91706518,19.03878523,ENSPEMG00000017384,17383
Spryd3,22.82488149,19.23410702,21.37029131,17.18202886,18.86442527,17.83930916,ENSPEMG00000019117,19116
Frmd4b,0.987116753,1.204920689,1.033877759,0.703786297,0.968743716,0.457114328,ENSPEMG00000018860,18859
,5.430529293,5.264539139,3.618535964,0.945760134,0.660735378,3.204929208,ENSPEMG00000015061,15060
Znrd1as,1.785202285,1.777460152,2.324200657,1.359802589,1.045809115,1.449356619,ENSPEMG00000022625,22624
Cdkn2d,5.000910979,4.716258113,5.275643751,2.643379789,3.009709548,4.317938097,ENSPEMG00000005112,5111
,1.537257523,1.36433127,1.265977934,1.193522648,1.141552203,0.922859115,ENSPEMG00000000036,36
Ccnyl1,6.060676253,7.208124096,6.352826523,5.45285533,5.947258447,5.434685145,ENSPEMG00000022762,22761
,299.5878411,301.7287774,255.9689712,185.0343327,164.7501311,241.3640405,ENSPEMG00000019497,19496
,31.98620136,26.39484776,30.46929944,17.63619076,14.82184863,24.0889074,ENSPEMG00000010710,10709
H2afy,39.07798379,34.48380885,36.64264518,33.17694729,31.19089463,32.24276134,ENSPEMG00000009591,9590
Mmp8,12.05567103,13.34075127,11.01281151,10.42612251,10.71981465,9.277893269,ENSPEMG00000022864,22863
,0.545771902,0.651341582,0.467840301,0.246233408,0.179845133,0.41194192,ENSPEMG00000007388,7387
Smo,37.0765947,38.41785907,36.44769629,30.77247893,36.19503843,27.77378436,ENSPEMG00000021296,21295
Abhd17a,102.4125585,99.33721154,99.81527403,81.23581785,74.16398588,92.09552842,ENSPEMG00000022512,22511
Tceal9,114.8025375,115.0640901,106.7643891,68.14851697,75.76849866,99.76924374,ENSPEMG00000007581,7580
Batf2,1.208852574,1.194541682,1.079869776,1.070952498,0.90291842,0.869489313,ENSPEMG00000001084,1084
Cog7,26.22396727,24.21608897,22.76089026,21.82554756,21.03431965,21.08366653,ENSPEMG00000018491,18490
Serpinb5,0.279401759,0.376598925,0.35592157,0.032356726,0.144423034,0.245185841,ENSPEMG00000017189,17188
Tcaf1,40.66763134,36.56873826,38.1440427,34.95302424,29.55451102,24.89168654,ENSPEMG00000006497,6496
Swi5,276.6528533,297.9580355,319.5427522,198.8071187,191.7655406,261.3888706,ENSPEMG00000001958,1957
,43.43388065,47.73232914,54.02306788,38.58273707,39.35015517,40.87128967,ENSPEMG00000015470,15469
Nnmt,4.282978277,6.071774459,4.122279619,2.597735153,2.794179255,3.411375555,ENSPEMG00000010869,10868
Epb41l1,11.02019103,11.13550378,11.53603632,10.24330976,10.00222564,7.94649252,ENSPEMG00000007663,7662
,0.123972381,0.189379316,0.223726686,0.122033566,0.036312817,0.022017136,ENSPEMG00000018912,18911
,5.368543102,3.952263987,3.408427424,2.928805577,1.364098846,1.263592161,ENSPEMG00000000471,471
,23.48118634,18.48321314,24.41915313,11.97269972,9.401428096,16.68076301,ENSPEMG00000013931,13930
Tbc1d19,12.19780426,13.30948423,12.31163784,11.79556739,11.55762519,11.52248358,ENSPEMG00000010326,10325
Smarcd2,28.72565964,22.86667977,24.07457617,19.32672968,18.06567214,20.13109431,ENSPEMG00000008268,8267
,3.28581526,4.539103389,4.714934108,1.68161638,3.59002333,2.014026552,ENSPEMG00000023430,23429
,53.9804199,53.65969782,52.18700023,30.51239253,25.34479816,44.75166998,ENSPEMG00000022758,22757
,3.146735198,4.196213502,3.379324022,2.13272084,2.98045362,2.597283234,ENSPEMG00000013675,13674
,479.2404919,470.8916693,501.306871,398.4531513,305.7619844,404.9783095,ENSPEMG00000015620,15619
Mtfr1l,65.61187657,66.36952726,63.34967219,55.99286019,63.44453021,58.61968138,ENSPEMG00000020917,20916
Phf5a,32.12910806,35.93197109,38.47776732,21.71318558,23.57415976,30.74226494,ENSPEMG00000020300,20299
Mro,0.105217696,0.046364364,0.08763741,0.023901274,0.042672976,0.008624473,ENSPEMG00000022802,22801
Pkig,32.09058382,29.82945772,25.9198804,23.66203345,22.77342239,24.2517419,ENSPEMG00000020413,20412
Gdf11,5.069369392,4.187126114,3.654645951,3.348216525,2.789410153,2.005331266,ENSPEMG00000001312,1312
Gltp,24.94305008,27.20651256,28.12531718,22.86016324,20.2231303,23.66285281,ENSPEMG00000013894,13893
Plekhg2,10.55564763,12.18048292,10.4801269,9.282627073,9.223720933,6.203422696,ENSPEMG00000017217,17216
Hgf,2.963299842,2.992661909,2.24604129,2.171512084,2.006002253,1.567125467,ENSPEMG00000007344,7343
Megf9,7.786696336,10.79341497,10.19264294,5.730157417,8.271779722,5.930130825,ENSPEMG00000012854,12853
Sdhaf4,26.22945648,30.91780082,28.47900883,19.0452447,16.87490626,24.37916203,ENSPEMG00000019390,19389
Dixdc1,4.746947034,7.33811241,6.815144171,3.232953351,5.154956454,3.077720355,ENSPEMG00000000051,51
Zfp300,0.881200088,1.020500625,1.139827616,0.834597664,0.820380111,0.629378097,ENSPEMG00000023127,23126
Notch1,2.888800842,2.711095177,2.925013876,2.126374746,2.489069792,1.278237701,ENSPEMG00000013515,13514
Rab2a,154.0716352,167.4927485,156.0077503,137.7026755,151.9015952,144.2734494,ENSPEMG00000001678,1678
Imp3,53.6793708,38.55660507,45.93193515,31.85933598,25.88495331,32.40732021,ENSPEMG00000013003,13002
,3.122554343,4.403069098,3.641151813,2.668394664,2.593124164,2.778877111,ENSPEMG00000002933,2932
Samd11,13.17550708,16.80309219,19.85624226,9.952986028,10.94699361,11.94358134,ENSPEMG00000012460,12459
Spsb4,0.295301939,0.222328407,0.164442798,0.074747233,0.022242098,0.116876916,ENSPEMG00000021848,21847
Atp6ap1,209.0118097,220.124323,199.7903835,195.7348034,194.5530534,183.2035077,ENSPEMG00000009724,9723
Trpv2,1.986227755,2.240053996,1.922158512,1.808527589,1.816266402,1.719647974,ENSPEMG00000018973,18972
Rhbdd2,11.1673767,12.13071654,13.18960146,8.854374013,9.629307498,10.78523165,ENSPEMG00000017440,17439
Crip1,45.92106161,39.2614818,42.21651009,23.2306114,13.99801007,31.80100688,ENSPEMG00000006620,6619
U2af2,90.83452095,91.06004244,98.55041033,85.35473627,86.33177304,86.67912411,ENSPEMG00000007378,7377
